code,description,last_updated
773494012,Deep vein thrombosis of leg related to air travel,2025-09-01
376538014,Freidmann screener plot,2025-09-01
1202762017,Guaifenesin + theophylline 100mg/150mg liquid (product),2025-09-01
1485623010,Salcatonin 200iu nasal spray,2025-09-01
283488015,Child guidance therapy,2025-09-01
297029016,Parkinson's disease,2025-09-01
770412011,Measure of bladder (observable entity),2025-09-01
258461019,Blood chemistry,2025-09-01
650290019,g/day (qualifier value),2025-09-01
1486957013,HPV - Human papillomavirus test negative,2025-09-01
2640282017,Sphyrapicus ruber (organism),2025-09-01
8450013,Placenta tripartita,2025-09-01
158007012,Injection site irritation,2025-09-01
810682010,UDPglucuronate decarboxylase (substance),2025-09-01
1785039013,GRISS - Golombrok-Rust inventory of sexual satisfaction,2025-09-01
318740013,"Closed fracture scapula, neck",2025-09-01
2922035019,Escherichia coli serotype O55:nonmotile,2025-09-01
3039470010,Neisseria meningitidis Z antigen,2025-09-01
3290330014,Malignant germ cell neoplasm,2025-09-01
3307120013,Childhood neoplasm of heart (disorder),2025-09-01
3688097010,Reimplantation of ureter using laparoscope (procedure),2025-09-01
3721615018,4-hydroxy-3-methoxy mandelic acid (substance),2025-09-01
3728791014,Acebutolol and hydrochlorothiazide only product,2025-09-01
3693046019,Clotrimazole 20 mg/g vaginal cream,2025-09-01
5244412014,Human immunodeficiency virus management program,2025-09-01
276545010,Primary open reduction spinal fracture and other external stabilization,2025-09-01
3007097016,Fluoroscopy guided peritoneal dialysis catheter procedure,2025-09-01
4955966010,Congenital shortening of left Achilles tendon,2025-09-01
5133468012,Management of care of pressure injury stage III,2025-09-01
752174015,Chemotherapy for non-malignant neoplasm (procedure),2025-09-01
4015922018,Congenital dislocation of both elbows,2025-09-01
5449968011,Influenza immunisation advised,2025-09-01
835196012,Anatomical feature (body structure),2025-09-01
379531019,Hemangiomatosis,2025-09-01
149179012,Hematoma of vas deferens,2025-09-01
826793014,HLA-DRw15 antigen (substance),2025-09-01
271933011,Other replacement of aneurysmal popliteal artery,2025-09-01
3297753011,"Orthopedic fixation plate, non-bioabsorbable, non-sterile",2025-09-01
3525612014,Hemorrhoid-reduction power tool system set (physical object),2025-09-01
257396017,Eosinophilic leucocytosis,2025-09-01
733824018,Neurotoxicity due to procarbazine (disorder),2025-09-01
59003015,Isometric physical exercise,2025-09-01
2619703010,Ultrasound scan of aorta,2025-09-01
2739680012,Symptom started weeks ago (finding),2025-09-01
4541766016,Irritant contact stomatitis caused by denture,2025-09-01
827001000124118,Mycobacterium mucogenicum group (organism),2025-09-01
663701013,Hormone radioassay - thalamus/hypothalamus (procedure),2025-09-01
461467011,[X]Other boarder in health care facility,2025-09-01
542576019,H/O: biliary disease (& [gallbladder]),2025-09-01
3738183017,Amorolfine only product in cutaneous dose form,2025-09-01
1192020019,Sodium hyaluronate 20mg/2mL intra-articular injection prefilled syringe (product),2025-09-01
298148017,Unspecified astigmatism,2025-09-01
1468646015,O/E - ankle ulcer (context-dependent category),2025-09-01
135876014,Pedal-vehicle driver,2025-09-01
2568481015,"[X]Contact with venomous spiders, occurrence at industrial and construction area (event)",2025-09-01
1199993013,Ampicillin trihydrate 250mg capsule (product),2025-09-01
2566218011,Burning caused by conflagration in private dwelling (event),2025-09-01
3858271015,Obese class III,2025-09-01
666317013,Norris functional scale (assessment scale),2025-09-01
47475015,Acute obstructive appendicitis with perforation and peritonitis,2025-09-01
51217019,Mycteroperca tigris,2025-09-01
2817991018,Sitaxentan,2025-09-01
406178015,Pharyngeal reconstruction,2025-09-01
3028448013,Closed fracture subluxation of knee joint,2025-09-01
3082761013,Specimen from stomach obtained by hemigastrectomy,2025-09-01
82085018,Deferred diagnosis on Axis II,2025-09-01
2751131012,Postmortem examination requested (situation),2025-09-01
3770272014,D-serine ammonia-lyase,2025-09-01
1237051015,Indomethacin sodium trihydrate,2025-09-01
12249017,"Triticum, NOS",2025-09-01
5267313018,Reactive arthritis of right knee joint (disorder),2025-09-01
57488011,Fairy butter,2025-09-01
2161132013,Sodium fluoride 250micrograms tablet,2025-09-01
4042472014,Product containing precisely benzyl benzoate 250 milligram/1 milliliter conventional release cutaneous emulsion (clinical drug),2025-09-01
4555968012,Malignant melanoma of skin of left wrist (disorder),2025-09-01
401678018,(Child exam: bladder control) or (bladder control - child),2025-09-01
3325430018,Acquired cyst of orbit,2025-09-01
1187995012,Cimetidine 200mg tablet (product),2025-09-01
2921522015,Escherichia coli O172:nonmotile (organism),2025-09-01
186425014,Carbon tetrachloride measurement,2025-09-01
2156682018,Glycopyrrolate 100%w/w powder,2025-09-01
294168019,Pancytopenia-dysmelia,2025-09-01
4564185017,Gastrointestinal stromal neoplasm of colon (disorder),2025-09-01
597698013,Unspecified thickness burn of the wrist or hand NOS (disorder),2025-09-01
464350016,Paracetamol+dextropropoxyphene hydrochloride 325mg/32.5mg/5mL s/f suspension,2025-09-01
328254017,"Hit by object falling from aircraft, without accident to aircraft, occupant of other powered aircraft injured",2025-09-01
2772978013,Family history of chronic renal disease,2025-09-01
653721000124110,Counseling about nutrition using self-monitoring strategy,2025-09-01
353069013,Bile duct prosthesis procedure,2025-09-01
489208013,Urine sex hormone level - finding,2025-09-01
663963018,Antenatal blood group screening status (finding),2025-09-01
5463193014,Injury of multiple blood vessels of head and/or neck,2025-09-01
821537010,Embolism of iliac artery (disorder),2025-09-01
2618445015,Tonometer sterilizer,2025-09-01
1207832012,Hypoglycaemic product,2025-09-01
193136018,Carbon-nitrogen lyase,2025-09-01
2534227018,Microbacterium phyllosphaerae,2025-09-01
3723034010,Dental trauma consultation and report,2025-09-01
691120015,Trazodone overdose of undetermined intent (disorder),2025-09-01
1204378017,Chromosome pair 7 (cell structure),2025-09-01
136611016,Prulaurasin,2025-09-01
564861012,Entire nail of fifth toe (body structure),2025-09-01
773469011,Standard care programme approach level,2025-09-01
3009778015,Neuronal ceroid lipofuscinosis 8,2025-09-01
334858011,"[X]Intentional self harm by explosive material, occurrence on street and highway",2025-09-01
2708589011,Nasal form xylometazoline (product),2025-09-01
353649016,Congenital disorder of gallbladder and biliary tract,2025-09-01
510328018,Entire posterior aspect of eyelids,2025-09-01
4355282014,Fatigable weakness of muscle of forearm,2025-09-01
5361289015,Antibody to Penicillium roqueforti,2025-09-01
3047102016,Balancing interference,2025-09-01
586469010,Other infectious and parasitic diseases with arthropathy of the forearm (disorder),2025-09-01
181180014,Blood product unit transferred to another facility,2025-09-01
228568012,Fluid sample analysis,2025-09-01
4029081015,Trastuzumab emtansine-containing product,2025-09-01
4594953010,Non syndromic camptodactyly of fingers (disorder),2025-09-01
4536607017,Late congenital cardiovascular syphilis,2025-09-01
204602019,Deficiency of arginine deiminase,2025-09-01
2789163013,Knowledge level about asthma management (observable entity),2025-09-01
466747019,Molgramostim product,2025-09-01
5261470016,Entire layer of smaller vessels of choroid (body structure),2025-09-01
2754405015,Urine ethanol (& level) (procedure),2025-09-01
3447134012,Insomnia co-occurrent and due to medical condition (disorder),2025-09-01
2970562014,Astragalus spp. specific immunoglobulin E antibody measurement (procedure),2025-09-01
818941000124113,Callistopsyllus terinus deuterus,2025-09-01
2546398018,Administration of muscle relaxant (procedure),2025-09-01
3481729011,Pyridoxal 5-phosphate dependent epilepsy,2025-09-01
700974015,Able to reason (finding),2025-09-01
464360013,Paracetamol+diphenhydramine hydrochloride 500mg/25mg tablet,2025-09-01
4631890012,Structure of lateral branch of fifth lumbar intersegmental artery,2025-09-01
370015011,Anxiety about social functioning,2025-09-01
428923014,Does expectorate,2025-09-01
1469590011,Left ventricular diastolic dysfunction,2025-09-01
769167014,Meconium obstruction (disorder) [Ambiguous],2025-09-01
2464848013,Methyl aminolevulinate (substance),2025-09-01
127609010,Pentazocine measurement,2025-09-01
755530016,Replacement of tricuspid valve (procedure),2025-09-01
136944012,Feline leukemia virus antigen test kit,2025-09-01
4033288018,Angioplasty of penile artery using fluoroscopic guidance with contrast (procedure),2025-09-01
3028632018,Cholesterol in high density lipoprotein + cholesterol in very low density lipoprotein,2025-09-01
22464016,Factitious psychosis,2025-09-01
2747852016,Leifsonia naganoensis (organism),2025-09-01
1473355012,DEXTROSE 5% IN 1/2 STRENGTH SALINE (product),2025-09-01
793963010,Coagulation factor II San Juan 2 variant (substance),2025-09-01
1197961010,Potassium-removing resin (substance),2025-09-01
715849011,Ketotifen 1mg tablet,2025-09-01
693182016,Sioux language (qualifier value),2025-09-01
60562010,Toxocara cati,2025-09-01
297567014,Uremic polyneuropathy,2025-09-01
104525011,Legal abortion with perforation of bladder,2025-09-01
663666011,"Salmonella II 53:l,z28:z6 (organism)",2025-09-01
91418017,Suture of hymen,2025-09-01
536474018,Complete miscarriage,2025-09-01
557896018,Percutaneous transluminal embolectomy of bifurcation of aorta (procedure),2025-09-01
43887015,"Normal first heart sound, S>1<",2025-09-01
2607055017,History of - male genital disorder NOS (situation),2025-09-01
2164133019,Intestinal villous atrophy,2025-09-01
465240014,Gentamicin 10mg/2mL pediatric injection,2025-09-01
5075138017,Metastatic malignant neoplasm to labia majora (disorder),2025-09-01
288210015,Mycoses,2025-09-01
521499010,Skin-fold thickness,2025-09-01
5148240010,Immunoelectrophoresis outside reference range (finding),2025-09-01
3075564017,Structure of epiphyseal plate (body structure),2025-09-01
3432594011,Fluoroscopy guided biopsy of right lung,2025-09-01
3334177015,Bullous aphakic keratopathy following cataract surgery (disorder),2025-09-01
3720692014,1-chloro-1-nitroethane,2025-09-01
469751016,Sub-compression wadding bandage,2025-09-01
599886012,Ultrastructural feature (body structure),2025-09-01
218956011,FH: menses problem,2025-09-01
5156952010,Primary carcinoma of hepatic flexure (disorder),2025-09-01
510753017,Malignant tumour of larynx,2025-09-01
5258596012,Schwannoma of cranial nerve (disorder),2025-09-01
900000000001210011,Definition,2025-09-01
67671014,Caroway,2025-09-01
564173010,Spinal nerve root T2 (body structure),2025-09-01
1462289016,Anguilla anguilla specific immunoglobulin E (substance),2025-09-01
3011307016,Poor foetal growth,2025-09-01
3667559010,Clavulanate potassium product,2025-09-01
767467010,Injury of retroperitoneum without open wound into abdominal cavity (disorder),2025-09-01
2676181019,Central pain syndrome,2025-09-01
410335017,Alcoholism detoxication center,2025-09-01
2664211018,Bavarian Warmblood horse breed,2025-09-01
2744367016,Rheumatoid arthritis screening test (procedure),2025-09-01
359357018,Calcium pyrophosphate deposition disease,2025-09-01
1185227019,Mercaptopurine (product),2025-09-01
2469319012,Dimethyl sulphone,2025-09-01
3289045017,Chronic esophageal scar (disorder),2025-09-01
3456543012,Entire intranodal pathway,2025-09-01
4649286017,Laser excision of bilateral tonsils (procedure),2025-09-01
1235554015,He - Helium,2025-09-01
321347018,"Open wound in mouth with complication, NOS",2025-09-01
769136012,HLA-A1 antigen (substance),2025-09-01
476059014,Total excision of esophagus,2025-09-01
5073678011,X-linked optic atrophy,2025-09-01
2765953015,Insertion of stent using computed tomography guidance,2025-09-01
3496043012,Product containing talc in topical dosage form,2025-09-01
3657948011,Autosomal dominant polycystic kidney disease type 1 with tuberous sclerosis (disorder),2025-09-01
5155267013,Xanthoma due to primary chylomicronemia (disorder),2025-09-01
5461324014,Gastric contents in oesophagus,2025-09-01
3046564017,Assessment of attitude toward nutritional status,2025-09-01
3472900013,3-phosphoglycerate dehydrogenase deficiency infantile form,2025-09-01
4577088014,Interstitial cell of Cajal,2025-09-01
3698377011,Femoral mononeuropathy with diabetes mellitus,2025-09-01
400752013,Musculoskeletal problems NOS,2025-09-01
2993733018,Dermatological extracorporeal shock wave therapy system (physical object),2025-09-01
410042013,Musculoskel X-ray abnorm [D],2025-09-01
3314527018,Bulgarian (ethnic group),2025-09-01
18795017,Sectator ocyurus,2025-09-01
3655630016,Open repair of strangulated ventral hernia with prosthesis (procedure),2025-09-01
311740017,Pain in leg (& [aching leg syndrome]),2025-09-01
521501019,Rehabilitation: [evaluation] or [assessment] or [examination],2025-09-01
5148559011,"Hodgkin disease, lymphocytic-histiocytic predominance of lymph nodes of head (disorder)",2025-09-01
2530321010,Acidophilic bacteria (organism),2025-09-01
136045010,Magnesium deficiency syndrome,2025-09-01
406942014,Screening interpretation,2025-09-01
445812015,EEG electrode,2025-09-01
744526017,Necrosis of nose (disorder),2025-09-01
126398013,Cortilymphatic potential,2025-09-01
322247018,Subcutaneous prepatellar bursa,2025-09-01
439051015,Locked temporomandibular joint,2025-09-01
648504014,Structure of lower cervical spinal cord (body structure),2025-09-01
1211393010,Skin antibiotic,2025-09-01
1474836012,SURGE TD-34 (product),2025-09-01
2740571013,O/E - suprapat. jerk normal (finding),2025-09-01
5470207012,Parulis (disorder),2025-09-01
223763015,O/E - petechiae on skin,2025-09-01
202431010,Tracheobronchial excision,2025-09-01
1016201000124119,Contemporary Paganism,2025-09-01
2473779013,Fluorescein + proparacaine,2025-09-01
416948016,Helix of ear,2025-09-01
722288011,Normal immunoglobulin (2) (substance),2025-09-01
